Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PI","Producer Price Indices - Annual","112","Jordan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2008","2008","","162.6023251632","Fc","Calculated data"
"PI","Producer Price Indices - Annual","112","Jordan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2009","2009","","154.2574645933","Fc","Calculated data"
"PI","Producer Price Indices - Annual","112","Jordan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2010","2010","","153.8305410637","Fc","Calculated data"
"PI","Producer Price Indices - Annual","112","Jordan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2011","2011","","157.510429876","Fc","Calculated data"
"PI","Producer Price Indices - Annual","112","Jordan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2012","2012","","165.9068391247","Fc","Calculated data"
"PI","Producer Price Indices - Annual","112","Jordan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2013","2013","","204.3972787412","Fc","Calculated data"
"PI","Producer Price Indices - Annual","112","Jordan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2014","2014","","218.241361495","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1994","1994","","18.3634991232","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1995","1995","","40.6994837564","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1996","1996","","61.4822419303","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1997","1997","","62.4174498807","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1998","1998","","59.848849194","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1999","1999","","60.6567812901","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2000","2000","","76.5984451283","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2001","2001","","83.2644557242","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2002","2002","","78.3323587931","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2003","2003","","86.3032218811","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2004","2004","","97.7860473802","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2005","2005","","99.45683371","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2006","2006","","102.7571189098","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2007","2007","","128.8614199721","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2008","2008","","183.7517270146","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2009","2009","","181.9872121621","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2010","2010","","176.4327386794","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2011","2011","","228.3411381967","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2012","2012","","225.9531289431","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2013","2013","","248.044500602","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2014","2014","","257.4008981571","Fc","Calculated data"
"PI","Producer Price Indices - Annual","108","Kazakhstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2015","2015","","283.3225455931","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1991","1991","","24.8910567125","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1992","1992","","26.082370701","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1993","1993","","39.5210866231","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1994","1994","","49.9852944747","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1995","1995","","52.8477530817","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1996","1996","","62.8059820834","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1997","1997","","82.4868215878","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1998","1998","","87.0481751488","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1999","1999","","85.8135901822","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2000","2000","","87.6458659286","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2001","2001","","84.283907791","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2002","2002","","85.0961732846","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2003","2003","","88.1843337693","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2004","2004","","98.445129326","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2005","2005","","98.8902706584","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2006","2006","","102.6646000157","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2007","2007","","108.1936032249","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2008","2008","","131.3815060751","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2009","2009","","141.9544577987","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2010","2010","","132.0912948692","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2011","2011","","157.7952145136","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2012","2012","","172.8429845414","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2013","2013","","162.075144271","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2014","2014","","185.3309712687","Fc","Calculated data"
"PI","Producer Price Indices - Annual","114","Kenya","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2015","2015","","200.4467843336","Fc","Calculated data"
"PI","Producer Price Indices - Annual","113","Kyrgyzstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1998","1998","","49.3020824916","Fc","Calculated data"
"PI","Producer Price Indices - Annual","113","Kyrgyzstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1999","1999","","56.5946564332","Fc","Calculated data"
"PI","Producer Price Indices - Annual","113","Kyrgyzstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2000","2000","","70.9016243222","Fc","Calculated data"
"PI","Producer Price Indices - Annual","113","Kyrgyzstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2001","2001","","82.6428022252","Fc","Calculated data"
"PI","Producer Price Indices - Annual","113","Kyrgyzstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2002","2002","","82.8687050021","Fc","Calculated data"
"PI","Producer Price Indices - Annual","113","Kyrgyzstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2003","2003","","83.863423007","Fc","Calculated data"
"PI","Producer Price Indices - Annual","113","Kyrgyzstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2004","2004","","81.802839117","Fc","Calculated data"
"PI","Producer Price Indices - Annual","113","Kyrgyzstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2005","2005","","96.6881318939","Fc","Calculated data"
"PI","Producer Price Indices - Annual","113","Kyrgyzstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2006","2006","","121.5090289891","Fc","Calculated data"
"PI","Producer Price Indices - Annual","113","Kyrgyzstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2007","2007","","155.0948177157","Fc","Calculated data"
"PI","Producer Price Indices - Annual","113","Kyrgyzstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2008","2008","","192.446516776","Fc","Calculated data"
"PI","Producer Price Indices - Annual","113","Kyrgyzstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2009","2009","","180.574645263","Fc","Calculated data"
"PI","Producer Price Indices - Annual","113","Kyrgyzstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2010","2010","","167.0021691596","Fc","Calculated data"
"PI","Producer Price Indices - Annual","113","Kyrgyzstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2011","2011","","229.7058922572","Fc","Calculated data"
"PI","Producer Price Indices - Annual","113","Kyrgyzstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2012","2012","","222.0095577876","Fc","Calculated data"
"PI","Producer Price Indices - Annual","113","Kyrgyzstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2013","2013","","259.1855325265","Fc","Calculated data"
"PI","Producer Price Indices - Annual","113","Kyrgyzstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2014","2014","","290.2194813652","Fc","Calculated data"
"PI","Producer Price Indices - Annual","113","Kyrgyzstan","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","2015","2015","","274.5802715431","Fc","Calculated data"
"PI","Producer Price Indices - Annual","120","Lao People's Democratic Republic","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1991","1991","","9.331347291","Fc","Calculated data"
"PI","Producer Price Indices - Annual","120","Lao People's Democratic Republic","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1992","1992","","9.7300520187","Fc","Calculated data"
"PI","Producer Price Indices - Annual","120","Lao People's Democratic Republic","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1993","1993","","10.136783329","Fc","Calculated data"
"PI","Producer Price Indices - Annual","120","Lao People's Democratic Republic","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1994","1994","","10.5470818265","Fc","Calculated data"
"PI","Producer Price Indices - Annual","120","Lao People's Democratic Republic","5539","Producer Price Index (2004-2006 = 100)","2051","Agriculture (PIN)","1995","1995","","11.5771480605","Fc","Calculated data"
